,commitID,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
9,21_a7316ebcfcc0f90197cab3ad7e623e00acf4095class,3.05,5.45,2.4,3.05,7.15,1.3,0.08333,6.71667,10.56667,0.13691,0,0,4.73333,0.2,4.3,0.08333,0.2,0.15,4.68333,0.01667,0.78333,0.85,1.26667,0.3,0.26667,0.7,0.03333,0.26667,0.33333,0,2.9,33.11667,2,0.38333,0.53333,0.53333,0.18333,5.25,4.26667,4.41667,1.31667,2.95,0.75,0.53333,0.03333,0,28.18333,16.93333,0.21667
10,19_b17e0fc3080bd7ca67f298e3d8ea4cd6026c973class,2.91188,5.18774,2.27586,2.91188,12.54789,1.31034,0.09195,7.90421,130.59004,0.17392,-0.07246,-0.07246,7.16475,0.5977,4.76245,0.341,0.15709,1.90421,6.83908,0.00766,0.01149,0.0613,1.78161,0.7318,0.44061,1.15326,0.05747,0.13027,0.69349,0,4.61303,48.87739,3.83908,0.60536,2.05364,0.59004,0.69732,11.0613,4.88506,7.36782,2.48659,4.61686,0.71264,0.42146,0.03448,0,47.83908,16.10345,0.04981
11,6_5205551150396dfc4d87d2de26887cdb1970146class,2.66667,4.90323,2.23656,2.66667,7.06452,1.1828,0.05376,5.69892,20.17204,0.13927,0,0,5.04301,0.12903,4.66667,0.12903,0.15054,0.09677,4.93548,0.01075,1.15054,1.19355,1.22581,0.49462,0.34409,0.66667,0.02151,0.19355,0.53763,0,2.51613,31.51613,1.93548,0.25806,0.46237,0.44086,0.12903,4.62366,3.87097,3.6129,1.30108,2.41935,0.48387,0.69892,0.03226,0,25.66667,10.64516,0.13978
12,3_c33b97c3bf2e4de4f506985e64688c370ec5288class,2.98675,5.31126,2.3245,2.98675,12.28808,1.21192,0.0894,7.61589,96.49007,0.18031,-0.01863,-0.01863,7.28808,0.40397,4.75497,0.33775,0.2351,1.96026,6.96689,0.04305,0.18212,0.04967,1.99007,0.74834,0.43046,1.16225,0.05298,0.34437,0.75497,0,1.86424,47.52649,3.83775,0.49669,2.13245,0.5298,0.58609,10.10596,3.75166,7.22517,2.13907,4.71192,0.66887,0.42053,0.02318,0,46.99007,22.30464,0.11258
13,12_0f5ea2356159fd00d1c69eca2564a5491abcde4class,2.74419,5.03488,2.2907,2.74419,6.73256,1.2093,0.05814,5.69767,14.18605,0.12183,0,0,4.75581,0.13953,4.4186,0.0814,0.15116,0.10465,4.69767,0.01163,1.10465,1.15116,1.03488,0.2907,0.25581,0.55814,0.02326,0.19767,0.31395,0,2.46512,30.62791,1.83721,0.2907,0.4186,0.44186,0.12791,4.30233,3.73256,3.52326,1.25581,2.26744,0.53488,0.67442,0.02326,0,24.2093,11.51163,0.15116
14,1_9238446f437b2c6dce820416df7a9e27494480eclass,3.38077,5.27308,1.89231,3.38077,11.02885,1.23462,0.13077,7.99808,84.41731,0.15784,-0.00847,-0.00847,6.22885,0.53654,4.15962,0.33462,0.20577,1.52885,5.91346,0.06154,0.14038,0.03846,1.71154,0.63462,0.32308,1.04423,0.06538,0.27885,0.66346,0,2.03846,45.27115,3.11923,0.55192,1.83654,0.68654,0.57115,8.78462,4.30962,6.95769,2.31154,4.71538,0.90769,0.31538,0.03077,0,44.14231,26.525,0.10192
15,7_7042dcfdb681d73e29943ba71863cadc0523635fclass,3,5.29213,2.29213,3,12.77903,1.29213,0.09738,8.05243,120.88015,0.18478,-0.05479,-0.05479,7.25843,0.44944,4.68539,0.37079,0.27715,1.92509,6.90637,0.00749,0.15356,0.05243,1.96629,0.82397,0.4794,1.28839,0.06742,0.13109,0.80524,0,4.13483,49.26966,4.02996,0.55805,2.29588,0.56929,0.68539,10.94382,4.59551,7.4794,2.37079,4.77903,0.70787,0.40075,0.02622,0,48.00749,16.02622,0.04869
16,15_afab59d97c640b0af3949a1c2f8e5fd04c10288class,3.11404,5.49708,2.38304,3.11404,12.38596,1.22515,0.10526,7.73684,100.23392,0.17595,-0.01087,-0.01087,7.34211,0.4269,4.79532,0.37427,0.2193,1.95322,6.98538,0.06725,0.16374,0.04971,1.99415,0.70468,0.40643,1.17836,0.04678,0.36257,0.73392,0,2.01462,47.59064,3.92398,0.48246,2.22807,0.54386,0.59357,9.81579,4.02339,7.34211,2.19591,4.77193,0.65497,0.40643,0.02047,0,47.25731,27.23977,0.15497
17,10_9fe21b8f0bd3ef4b29956ed25173355134fc913class,2.73034,4.98876,2.25843,2.73034,6.94382,1.20225,0.05618,5.7191,16.23596,0.14101,0,0,4.89888,0.14607,4.50562,0.13483,0.1573,0.10112,4.78652,0.01124,1.11236,1.1573,1.16854,0.42697,0.30337,0.64045,0.02247,0.20225,0.47191,0,2.59551,31.37079,1.97753,0.2809,0.42697,0.46067,0.1236,4.68539,3.8764,3.59551,1.2809,2.38202,0.50562,0.67416,0.03371,0,25.58427,11.19101,0.14607
18,5_3b5b6df89d2191cfc7e7565d2e50ad9e627f733class,2.99625,5.28464,2.28839,2.99625,12.77903,1.29213,0.09738,8.04869,120.7603,0.18253,-0.05479,-0.05479,7.25468,0.44569,4.68539,0.36704,0.27715,1.92509,6.90637,0.00749,0.15356,0.05243,1.95506,0.81648,0.4794,1.27715,0.06742,0.13109,0.79775,0,4.13109,49.25843,4.02996,0.55805,2.30337,0.56929,0.68914,10.94382,4.59551,7.47566,2.37828,4.76404,0.70412,0.40075,0.02622,0,47.95506,16.02622,0.04869
19,22_bb1d637cf56080b9d0ea65c7475fd3de38a070aclass,3.35821,5.64428,2.28607,3.35821,12.60945,1.24876,0.13682,7.83582,100.06716,0.19112,-0.00897,-0.00897,7.43284,0.43284,4.92289,0.41542,0.21642,1.87811,7.04229,0.07214,0.17662,0.04975,2.06716,0.74627,0.40299,1.26617,0.06219,0.33582,0.77114,0,1.87313,49.28358,3.83085,0.53483,2.1393,0.58955,0.68905,9.82836,4.05224,7.75124,2.36816,5.07214,0.69154,0.38308,0.03483,0,48.24627,28.55721,0.1592
20,20_04ec34a0eed0c1ecaa5810020df3f2068174a93class,3.42927,6.51707,3.0878,3.42927,13.74634,1.38537,0.10732,10.0878,133.45854,0.21421,-0.02273,-0.02273,6.90732,0.7122,5.70244,0.34634,0.26341,0.59512,6.58049,0.00976,0.01463,0.07805,2.09268,0.6878,0.3561,1.39512,0.18049,0.16098,0.64878,0,6.33171,58.41463,4.60488,0.78049,2.67805,0.77561,0.82927,13.96585,6.04878,9.24878,2.81463,5.67805,0.87805,0.52195,0.0439,0,45.38537,15.19512,0.06341
21,14_0371cb0dafbec69ff27cb050e1a5c7a571f1df0class,2.91429,5.27143,2.35714,2.91429,6.91429,1.25714,0.07143,6.18571,10.88571,0.14475,0,0,4.64286,0.17143,4.25714,0.07143,0.18571,0.12857,4.6,0.01429,0.94286,1,1.14286,0.27143,0.22857,0.64286,0.02857,0.24286,0.3,0,2.77143,31.82857,1.9,0.35714,0.48571,0.45714,0.17143,5,4.14286,4.07143,1.34286,2.64286,0.65714,0.6,0.02857,0,26.57143,14.37143,0.18571
22,8_2a847d080fd6e439dfca30a54ca4ddade605087class,3,5.28302,2.28302,3,13.13585,1.29434,0.09811,8.03774,130.67925,0.18499,-0.05634,-0.05634,7.58491,0.44528,5.01887,0.35094,0.27547,1.93962,7.2566,0.00755,0.15472,0.05283,1.95094,0.81887,0.47547,1.27547,0.06415,0.13585,0.81132,0,4.18113,50.3434,4.03396,0.55849,2.28679,0.57358,0.68679,11.03774,4.58113,7.8566,2.40755,4.8,0.71698,0.40377,0.02642,0,47.89434,20.00377,0.04906
23,16_7a1628a22c52e66e896b483c44d04716d29df28class,3.23618,6.1005,2.86432,3.23618,13.26633,1.26633,0.09548,9.34171,159.19095,0.17547,-0.02857,-0.02857,6.97487,0.67337,5.96985,0.27136,0.20603,0.52764,6.71859,0.01005,0.00503,0.0804,1.8191,0.58291,0.35176,1.26633,0.09045,0.11055,0.59296,0,5.60804,55.9598,4.20101,0.75879,2.35176,0.71357,0.74372,12.88945,5.86432,8.30151,2.55779,4.92965,0.83417,0.60804,0.0402,0,41.8392,15.33166,0.06533
24,18_10d6e27a9208c6772399c60a09d6dbc90c0d827class,2.84211,5.17105,2.32895,2.84211,6.75,1.23684,0.06579,5.97368,11.53947,0.13354,0,0,4.59211,0.15789,4.23684,0.06579,0.17105,0.11842,4.55263,0.01316,1,1.05263,1.07895,0.27632,0.23684,0.59211,0.02632,0.22368,0.30263,0,2.67105,31.21053,1.80263,0.32895,0.44737,0.48684,0.18421,4.75,3.98684,3.80263,1.30263,2.46053,0.60526,0.63158,0.02632,0,25.32895,13.15789,0.17105
