,commitID,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
11,31_cbec660116b294cb752d540dd7988b9d62560faclass,3.76248,5.75215,1.98967,3.76248,12.03959,1.23064,0.13253,8.24269,87.51635,0.14889,-0.00752,-0.00752,6.49742,0.51463,4.25301,0.3167,0.33907,1.58864,6.19793,0.0568,0.13253,0.04303,1.75904,0.69707,0.36145,1.04131,0.07057,0.28571,0.76764,0,1.87952,50.86231,3.22203,0.81583,2.0568,0.99139,0.56282,10.67298,4.50258,7.37349,2.46988,5.04475,1.47332,0.31842,0.02754,0,45.59208,27.63167,0.15318
12,8_8ef922936c73818f9057e98e49b054b7fd98750class,3.47735,5.41463,1.93728,3.47735,11.19338,1.22822,0.12892,8.0993,86.93902,0.15051,-0.00763,-0.00763,6.40244,0.51916,4.20557,0.31359,0.3101,1.57317,6.10627,0.05749,0.13066,0.04181,1.75958,0.68467,0.34843,1.05575,0.06794,0.28746,0.75261,0,1.87805,46.0993,3.09059,0.54007,1.85017,0.7108,0.55401,10.52439,4.51045,6.99652,2.45819,4.70383,0.91638,0.31707,0.02787,0,44.19686,27.97213,0.09233
13,20_9edffe21a8e2aa321233e648bd653a73d5fb73cclass,3.48522,5.43478,1.94957,3.48522,11.25565,1.22783,0.1287,8.14435,87.21217,0.15066,-0.00763,-0.00763,6.42783,0.52,4.21217,0.31478,0.31478,1.58609,6.13043,0.05739,0.13043,0.04174,1.75478,0.6887,0.3513,1.04696,0.06957,0.28696,0.76348,0,1.88,46.29565,3.10957,0.54087,1.87304,0.70783,0.56522,10.56696,4.52174,7.0087,2.4713,4.7113,0.91304,0.31826,0.02783,0,44.27478,27.92174,0.10957
14,27_edce0e12c6d3dcfbe2b4ee0df5c054a9a2d3fe2class,3.13609,5.91716,2.78107,3.13609,13.50296,1.23077,0.10059,9.11243,136.22485,0.16338,-0.01818,-0.01818,6.85799,0.40828,6.02959,0.19527,0.17751,0.45562,6.68047,0.09467,0.00592,0.05325,1.78107,0.57396,0.39053,1.24852,0.04734,0.09467,0.61538,0,5.07692,55.94675,4.2426,0.72781,2.59763,0.69231,0.7929,13.62722,6.3432,8.2426,2.73964,4.81657,0.77515,0.6213,0.02959,0,42.47929,18.08876,0.07692
15,41_b34a76b76a92829115ea8d35fdec0cbf18f9523class,3.40306,5.72704,2.32398,3.40306,12.60714,1.25255,0.14031,7.92347,98.7551,0.19218,-0.00922,-0.00922,7.4898,0.42602,4.97194,0.41071,0.21939,1.88776,7.09949,0.07398,0.18112,0.05102,2.07398,0.73469,0.39796,1.28316,0.06378,0.32908,0.76276,0,1.92857,49.32908,3.88265,0.48214,2.16837,0.57143,0.67602,10.03061,4.16327,7.85714,2.41327,5.125,0.68878,0.38265,0.03571,0,48.21939,29.2398,0.14286
16,35_da8e6d1f5d4531a6c9752c70212401584ecf84fclass,3.40704,6.47739,3.07035,3.40704,13.87437,1.38191,0.11055,10.1608,123.8794,0.20895,-0.02326,-0.02326,6.87437,0.73367,5.66834,0.35176,0.26131,0.59296,6.54271,0.01005,0.01508,0.0804,2.1005,0.69849,0.36181,1.40704,0.1608,0.17085,0.65327,0,6.32663,58.82412,4.55779,0.80402,2.73869,0.79397,0.84925,14.15578,6.0603,9.32161,2.78392,5.70352,0.8995,0.51759,0.04523,0,45.65327,15.66332,0.06533
17,17_f99a818c9e2c7df095fb59670fb47f6c479f4e1class,3.10394,5.39427,2.29032,3.10394,12.56631,1.31183,0.09677,7.82796,95.85663,0.18911,-0.05063,-0.05063,7.27957,0.42294,4.63441,0.319,0.30466,2.02151,6.97849,0.01792,0.14695,0.05018,1.91398,0.80287,0.45878,1.26165,0.06452,0.12903,0.7957,0,4.2509,48.34409,3.94265,0.54122,2.21505,0.54839,0.64875,10.82796,4.42294,7.37993,2.29032,4.70609,0.68817,0.38351,0.02509,0,46.63441,26.5448,0.12186
18,32_4a2ddb13ad448388c485d654e95a03340e70cd7class,3.1573,5.97753,2.82022,3.1573,13.43258,1.22472,0.10112,9.10674,148.88202,0.163,-0.01754,-0.01754,6.82022,0.41573,5.96067,0.2191,0.16854,0.47191,6.61798,0.08989,0.00562,0.05056,1.76404,0.58427,0.39326,1.24719,0.04494,0.07865,0.61798,0,5.1573,55.3427,4.18539,0.76404,2.53371,0.66854,0.84831,13.0618,6.26404,8.14607,2.7191,4.82584,0.7809,0.62921,0.02809,0,41.80337,17.14607,0.07303
19,3_45af2f02a7fd3853757283e03edee8363697fceclass,3.08824,5.81176,2.72353,3.08824,13.33529,1.24118,0.1,9.02941,134.59412,0.16572,-0.01786,-0.01786,6.78235,0.40588,5.98235,0.17647,0.18824,0.43529,6.62941,0.09412,0.00588,0.05294,1.75882,0.57647,0.39412,1.21765,0.04706,0.1,0.61176,0,5.05882,55.35294,4.19412,0.71176,2.55294,0.69412,0.78824,13.95294,6.31176,8.12941,2.73529,4.73529,0.75882,0.61765,0.02941,0,42.67647,17.98824,0.07647
20,4_568046419bbc2f1399948bce9a1d40009792bffclass,3.04194,5.39677,2.35484,3.04194,12.32581,1.21935,0.1,7.68065,97.32903,0.17898,-0.00599,-0.00599,7.33548,0.42903,4.76774,0.37097,0.22903,1.96774,6.98387,0.05161,0.17742,0.05484,1.99677,0.74516,0.42258,1.18387,0.05161,0.33871,0.75161,0,2.07097,47.6871,3.87742,0.50323,2.14194,0.53226,0.59677,10.05484,3.74839,7.31613,2.14839,4.79355,0.67097,0.41613,0.02258,0,47.54839,25.23871,0.12903
21,12_59490675bae1b92d951d0c1a73967dc1f3ea454class,3.48084,5.4216,1.94077,3.48084,11.20035,1.22822,0.12892,8.10453,86.93902,0.15094,-0.00763,-0.00763,6.40418,0.51916,4.20557,0.31359,0.3101,1.57491,6.10801,0.05749,0.13066,0.04181,1.76132,0.68467,0.34843,1.05749,0.06794,0.28746,0.75261,0,1.87805,46.13937,3.09233,0.54007,1.85366,0.71254,0.55401,10.52439,4.51045,7.00348,2.45819,4.70906,0.91812,0.31707,0.02787,0,44.20732,27.97213,0.09233
22,36_d03420288594db7d064bba8098f27b384d33805class,3.22727,6.08081,2.85354,3.22727,12.98485,1.25253,0.09091,9.15152,138.0404,0.17233,-0.01493,-0.01493,6.75253,0.64646,5.78283,0.25253,0.20707,0.5101,6.5202,0.0101,0.00505,0.07071,1.77778,0.57071,0.35354,1.22727,0.09091,0.10606,0.58081,0,5.53535,54.78283,4.03535,0.74747,2.33333,0.68687,0.74242,12.40909,5.85859,8.08081,2.49495,4.80303,0.81818,0.61616,0.03535,0,41.22727,15.39899,0.06566
23,16_0f5ea2356159fd00d1c69eca2564a5491abcde4class,2.74419,5.03488,2.2907,2.74419,6.73256,1.2093,0.05814,5.69767,14.18605,0.12183,0,0,4.75581,0.13953,4.4186,0.0814,0.15116,0.10465,4.69767,0.01163,1.10465,1.15116,1.03488,0.2907,0.25581,0.55814,0.02326,0.19767,0.31395,0,2.46512,30.62791,1.83721,0.2907,0.4186,0.44186,0.12791,4.30233,3.73256,3.52326,1.25581,2.26744,0.53488,0.67442,0.02326,0,24.2093,11.51163,0.15116
24,37_040b6bf9bf7d7e105eed6ada67e73af0de0e25bclass,3.06909,5.35273,2.28364,3.06909,12.65818,1.29455,0.09818,7.88727,116.77091,0.18415,-0.05195,-0.05195,7.30182,0.42909,4.68,0.32364,0.25818,2.04,6.99636,0.00727,0.14909,0.05091,1.92,0.80364,0.46545,1.26182,0.06182,0.13091,0.79636,0,4.02909,48.74182,3.97455,0.54909,2.24,0.55636,0.66545,10.98182,4.47636,7.43636,2.32364,4.74182,0.69818,0.38909,0.02545,0,47.89818,19.41818,0.12364
25,15_55393566ea7530711126c96ecb52078f88e3e6eclass,3.3917,5.26354,1.87184,3.3917,11.0343,1.22924,0.12996,7.95848,81.04693,0.15098,-0.00794,-0.00794,6.31408,0.52347,4.16426,0.32491,0.31588,1.50903,6.00722,0.05957,0.13538,0.04332,1.66426,0.62635,0.31769,1.01444,0.06859,0.26354,0.64801,0,1.92058,45.75993,3.02527,0.5343,1.77798,0.7148,0.55957,8.68773,4.34116,6.77978,2.28159,4.57401,0.91697,0.32852,0.02888,0,43.68592,28.83935,0.09567
26,40_dc224d1de167c22f076f46abf2eea6e6d6e32daclass,3.00373,5.29478,2.29104,3.00373,12.79478,1.29104,0.09701,8.03358,118.30597,0.18481,-0.05442,-0.05442,7.27612,0.46269,4.72388,0.3694,0.25746,1.92537,6.92537,0.00746,0.15299,0.05224,1.95896,0.83209,0.47761,1.28358,0.06343,0.13433,0.80597,0,4.1306,49.30597,4.0709,0.55597,2.3097,0.56716,0.68284,10.91791,4.60821,7.48881,2.37687,4.79104,0.70896,0.39925,0.02612,0,47.98881,19.78731,0.04851
