file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/TimeSeries.java,org.ta4j.core.TimeSeries,addTick/1[org.ta4j.core.Tick],false,134,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/TimeSeries.java,org.ta4j.core.TimeSeries,getLastTick/0,false,62,2,3,1,2,1,2,3,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10,65536,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/TimeSeries.java,org.ta4j.core.TimeSeries,getFirstTick/0,false,55,2,3,1,2,1,2,3,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10,65536,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/test/java/org/ta4j/core/indicators/bollinger/BollingerBandsUpperIndicatorTest.java,org.ta4j.core.indicators.bollinger.BollingerBandsUpperIndicatorTest,setUp/0,false,45,5,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,16,1,0,false
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/test/java/org/ta4j/core/indicators/bollinger/BollingerBandsUpperIndicatorTest.java,org.ta4j.core.indicators.bollinger.BollingerBandsUpperIndicatorTest,bollingerBandsUpperUsingSMAAndStandardDeviation/0,false,53,4,0,0,0,1,4,28,0,4,0,4,0,0,0,0,0,0,1,42,4,0,0,0,0,0,22,1,0,false
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/bollinger/BollingerBandWidthIndicator.java,org.ta4j.core.indicators.bollinger.BollingerBandWidthIndicator,"BollingerBandWidthIndicator/3[org.ta4j.core.indicators.bollinger.BollingerBandsUpperIndicator,org.ta4j.core.indicators.bollinger.BollingerBandsMiddleIndicator,org.ta4j.core.indicators.bollinger.BollingerBandsLowerIndicator]",true,42,4,1,0,1,1,1,6,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,1,0,false
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/bollinger/BollingerBandWidthIndicator.java,org.ta4j.core.indicators.bollinger.BollingerBandWidthIndicator,calculate/1[int],false,50,2,4,0,4,1,4,3,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,false
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/ROCIndicator.java,org.ta4j.core.indicators.ROCIndicator,toString/0,false,64,0,0,0,0,1,2,3,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,1,0,false
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/ROCIndicator.java,org.ta4j.core.indicators.ROCIndicator,"ROCIndicator/2[org.ta4j.core.indicators.Indicator<org.ta4j.core.indicators.Decimal>,int]",true,47,1,0,0,0,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,1,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/ROCIndicator.java,org.ta4j.core.indicators.ROCIndicator,calculate/1[int],false,54,1,0,0,0,1,5,6,1,3,1,5,0,0,0,0,0,0,0,1,3,1,0,0,0,0,9,4,0,false
